,Branch Misses,Branches,Context Switch,CPU Migration,Cycles,Instructions,Page Faults,Executable,Sparsity Level,Stride,Vector Size
168,,,,,,985951.0,,results_vector_mlir_sparsity_90_stride_1,90,1,8
169,,,,,4188206.0,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
170,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
171,13616.0,,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
172,,,,,,,81.0,results_vector_mlir_sparsity_90_stride_1,90,1,8
173,,116728.0,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
174,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,8
175,,117560.0,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
176,,,,,,992027.0,,results_vector_mlir_sparsity_90_stride_2,90,2,8
177,,,,,4264672.0,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
178,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_2,90,2,8
179,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
180,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
181,13508.0,,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,8
182,13454.0,,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
183,,117668.0,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
184,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
185,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
186,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_3,90,3,8
187,,,,,4290746.0,,,results_vector_mlir_sparsity_90_stride_3,90,3,8
188,,,,,,993049.0,,results_vector_mlir_sparsity_90_stride_3,90,3,8
189,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_1,95,1,8
190,,111676.0,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
191,13495.0,,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
192,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
193,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
194,,,,,3902775.0,,,results_vector_mlir_sparsity_95_stride_1,95,1,8
195,,,,,,936611.0,,results_vector_mlir_sparsity_95_stride_1,95,1,8
196,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
197,,,,,3977881.0,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
198,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_2,95,2,8
199,13697.0,,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
200,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
201,,,,,,948373.0,,results_vector_mlir_sparsity_95_stride_2,95,2,8
202,,113024.0,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,8
203,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_3,95,3,8
204,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
205,,,,,,943636.0,,results_vector_mlir_sparsity_95_stride_3,95,3,8
206,,112575.0,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
207,13503.0,,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
208,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
209,,,,,3914350.0,,,results_vector_mlir_sparsity_95_stride_3,95,3,8
210,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
211,,,,,,,81.0,results_vector_mlir_sparsity_95_stride_4,95,4,8
212,,,,,,933417.0,,results_vector_mlir_sparsity_95_stride_4,95,4,8
213,,111231.0,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
214,13433.0,,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
215,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
216,,,,,3843625.0,,,results_vector_mlir_sparsity_95_stride_4,95,4,8
